datetime,price,load,wind_generation,solar_generation,import_index,data_source,renewable_total,imports,has_import_data,import_index_proxy,has_capacity_data,available_capacity,available_capacity_proxy,country,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,price_lag_1,price_lag_2,price_lag_3,price_lag_24,price_lag_48,price_lag_168,load_lag_1,load_lag_2,load_lag_24,load_lag_48,load_lag_168,renewable_lag_1,renewable_lag_24,rolling_price_mean_24,rolling_price_mean_168,rolling_price_std_24,rolling_price_std_168,rolling_load_mean_24,rolling_load_mean_168,high_price_dummy,negative_price_dummy,negative_price_dummy_lag_24,price_spike,net_load,renewable_share,wind_share,solar_share,scarcity_index,oversupply_index,low_net_load_dummy,high_renewable_dummy,is_public_holiday,is_christmas_week,holiday_load_window,is_public_holiday_lead_24,is_christmas_week_lead_24,holiday_load_window_lead_24,rolling_elasticity,log_load,log_load_lag_1,log_load_lag_24,log_demand_base,demand_base,price_ref,log_price_gap,log_price_gap_lag_1,log_price_gap_lag_2,log_price_gap_lag_24,demand_no_response,demand_responsive_immediate,demand_responsive_delayed,demand_responsive_dynamic,demand_responsive_high_price_only,import_share,net_load_p10,renewable_share_p90
2018-10-08 01:00:00+00:00,47.32,42316.0,8260.0,0.0,1.0676672329021035,opsd,8260.0,1.0676672329021035,False,1.0676672329021035,False,60072.958899568766,60072.958899568766,DE,1,0,10,0,0.2588190451025207,0.9659258262890684,50.16,50.3,55.59,43.02,51.0,47.38,41840.0,42250.0,37482.0,42551.0,42353.0,7964.0,15077.0,55.62666666666667,51.38529761904763,10.499068971835714,21.480240632624287,46212.083333333336,54288.86309523809,0,0,0.0,0.0,34056.0,0.19519803383601478,0.19519803383601478,0.0,0.7043975977245452,-34054.9323327671,0,0,0,0,0,0.0,0.0,0.0,0.011798547171216037,10.652920544106665,10.641608098738805,10.531616096721624,10.638727127333347,41719.633625690294,51.38529761904763,-0.0824190538941781,-0.024141146948210644,-0.021498752442623205,-0.16421784952909121,41719.633625690294,41713.20294150187,41718.84078911671,41712.41022713649,41719.633625690294,2.523081654402289e-05,22398.4,0.5415535268125997
2018-10-08 02:00:00+00:00,47.94,44578.0,8793.0,0.0,1.0685282106478415,opsd,8793.0,1.0685282106478415,False,1.0685282106478415,False,59929.29904398118,59929.29904398118,DE,2,0,10,0,0.4999999999999999,0.8660254037844387,47.32,50.16,50.3,42.5,50.0,47.59,42316.0,41840.0,37413.0,42981.0,43802.0,8260.0,15730.0,55.85333333333333,51.38738095238095,10.259338764465236,21.47988729879597,46510.625,54293.482142857145,0,0,0.0,0.0,35785.0,0.19724976445337947,0.19724976445337947,0.0,0.7438299113643468,-35783.93147178935,0,0,0,0,0,0.0,0.0,0.0,0.011807416329248933,10.704995742766139,10.652920544106665,10.529773516588858,10.670519278595911,43067.29961924889,51.38738095238095,-0.06944240655014591,-0.0824190538941781,-0.024141146948210644,-0.17528573456776902,43067.29961924889,43061.706336860465,43065.16158934722,43059.56858463129,43067.29961924889,2.3969855323789128e-05,22398.4,0.5415535268125997
2018-10-08 03:00:00+00:00,51.14,48840.0,9347.0,0.0,1.059551271935478,opsd,9347.0,1.059551271935478,False,1.059551271935478,False,59791.55127193548,59791.55127193548,DE,3,0,10,0,0.7071067811865475,0.7071067811865476,47.94,47.32,50.16,43.8,46.91,51.61,44578.0,42316.0,38307.0,43768.0,48065.0,8793.0,15528.0,56.159166666666664,51.38458333333334,9.99027915206742,21.479888737715353,46949.5,54298.09523809524,0,0,0.0,0.0,39493.0,0.19138001637609786,0.19138001637609786,0.0,0.8168233386495111,-39491.94044872806,0,0,0,0,0,0.0,0.0,0.0,0.011818911660267377,10.796304928224641,10.704995742766139,10.55338792609279,10.741369777071338,46229.33244773726,51.38458333333334,-0.0047712224593790195,-0.06944240655014591,-0.0824190538941781,-0.14424878552676,46229.33244773726,46228.91990599817,46228.67310846825,46228.26057261297,46229.33244773726,2.1694333986768708e-05,22398.4,0.5415535268125997
2018-10-08 04:00:00+00:00,62.79,57738.0,10320.0,0.0,1.0204926572763415,opsd,10320.0,1.0204926572763415,False,1.0204926572763415,False,64440.01349060968,64440.01349060968,DE,4,0,10,0,0.8660254037844386,0.5000000000000001,51.14,47.94,47.32,44.6,53.03,69.13,48840.0,44578.0,39134.0,46129.0,56943.0,9347.0,15431.0,56.91708333333333,51.34684523809524,9.7626121233518,21.454078939948324,47724.666666666664,54302.82738095238,0,0,0.0,11.443154761904758,47418.0,0.17873843915309262,0.17873843915309262,0.0,0.8959818989573712,-47416.97950734272,0,0,0,0,0,0.0,0.0,0.0,0.011827131462902176,10.963670814584455,10.796304928224641,10.574746933338044,10.858527426061967,51975.48406287988,51.34684523809524,0.2011923270925885,-0.0047712224593790195,-0.06944240655014591,-0.12535832306102504,51975.48406287988,51995.04610619216,51976.31385208331,51995.87620770384,51975.48406287988,1.7674541155888097e-05,22398.4,0.5415535268125997
2018-10-08 05:00:00+00:00,79.98,64107.0,10630.0,161.0,0.9569671676852316,opsd,10791.0,0.9569671676852316,False,0.9569671676852316,False,70651.67550101856,70651.67550101856,DE,5,0,10,0,0.9659258262890684,0.2588190451025207,62.79,51.14,47.94,46.56,62.37,77.32,57738.0,48840.0,41768.0,48732.0,62564.0,10320.0,15294.0,58.309583333333336,51.36267857142856,10.571062420041176,21.474334171555448,48655.458333333336,54312.01190476191,1,0,0.0,28.617321428571444,53316.0,0.16832795170311624,0.1658165254938491,0.0025114262092671403,0.9073547263502038,-53315.04303283231,0,0,0,0,0,0.0,0.0,0.0,0.01185739884618877,11.068308841314574,10.963670814584455,10.639885775090388,11.041642427351606,62420.088107567266,51.36267857142856,0.44286479252638655,0.2011923270925885,-0.0047712224593790195,-0.08182672649061228,62420.088107567266,62471.812804569585,62426.35540881707,62478.08529924779,62471.812804569585,1.4927654821943062e-05,22398.4,0.5415535268125997
2018-10-08 06:00:00+00:00,82.42,66436.0,10433.0,2534.0,0.9608343777570056,opsd,12967.0,0.9608343777570056,False,0.9608343777570056,False,72929.87604442368,72929.87604442368,DE,6,0,10,0,1.0,6.123233995736766e-17,79.98,62.79,51.14,50.71,63.98,84.97,64107.0,57738.0,45156.0,52215.0,65636.0,10791.0,15591.0,59.630833333333335,51.3475,11.51907866057033,21.451326348172703,49542.125,54316.77380952381,1,0,0.0,31.072500000000005,53469.0,0.195180323917828,0.15703835269797944,0.03814197121984855,0.9109452577583104,-53468.03916562224,0,0,0,0,0,0.0,0.0,0.0,0.011865729442550403,11.10399435721889,11.068308841314574,10.717878440381437,11.125999362392916,67914.12798625678,51.3475,0.47321187621300465,0.44286479252638655,0.2011923270925885,0.0035311730295473644,67914.12798625678,67974.26342913067,67924.02235661351,67984.1665605856,67974.26342913067,1.4462556110279716e-05,22398.4,0.5415535268125997
2018-10-08 07:00:00+00:00,81.58,67239.0,9656.0,6697.0,0.9847633654029656,opsd,16353.0,0.9847633654029656,False,0.9847633654029656,False,73725.68003206963,73725.68003206963,DE,7,0,10,0,0.9659258262890684,-0.2588190451025206,82.42,79.98,62.79,55.98,70.72,79.56,66436.0,64107.0,47907.0,54157.0,66243.0,12967.0,17847.0,60.6975,51.35952380952381,12.323504671614534,21.46779439483876,50347.625,54322.70238095238,1,0,0.0,30.22047619047619,50886.0,0.24320706732338068,0.1436071327630749,0.09959993456030579,0.9120038209466281,-50885.0152366346,0,0,0,0,0,0.0,0.0,0.0,0.011886409545840228,11.11600871531202,11.10399435721889,10.777016910508976,11.136263433146365,68614.7930878431,51.35952380952381,0.4627337461721096,0.47321187621300465,0.44286479252638655,0.10169800878620655,68614.7930878431,68674.20307028371,68619.25584700247,68678.66969351421,68674.20307028371,1.4645717000376566e-05,22398.4,0.5415535268125997
2018-10-08 08:00:00+00:00,66.89,67955.0,8024.0,11030.0,1.0580085935248582,opsd,19054.0,1.0580085935248582,False,1.0580085935248582,False,74482.80026019154,74482.80026019154,DE,8,0,10,0,0.8660254037844387,-0.4999999999999998,81.58,82.42,79.98,55.09,64.79,73.7,67239.0,66436.0,49759.0,55594.0,67123.0,16353.0,20596.0,61.189166666666665,51.3189880952381,12.32544731234028,21.43175738754105,51105.791666666664,54327.65476190476,0,0,0.0,15.571011904761905,48901.0,0.2803914355046665,0.11807813994381462,0.16231329556085186,0.9123453266057039,-48899.94199140648,0,0,0,0,0,0.0,0.0,0.0,0.011879160737458757,11.126601000389448,11.11600871531202,10.814946630748102,11.13466844089346,68505.44025607589,51.3189880952381,0.2649886571291431,0.4627337461721096,0.47321187621300465,0.08509106945872316,68505.44025607589,68539.40141621641,68508.49624901831,68542.45892414894,68505.44025607589,1.556925308673812e-05,22398.4,0.5415535268125997
2018-10-08 09:00:00+00:00,52.06,68363.0,7437.0,14582.0,1.1334073293617213,opsd,22019.0,1.1334073293617213,False,1.1334073293617213,False,74950.1364960284,74950.1364960284,DE,9,0,10,0,0.7071067811865476,-0.7071067811865475,66.89,81.58,82.42,55.13,59.06,71.63,67955.0,67239.0,52341.0,56375.0,68485.0,19054.0,22790.0,61.06125,51.2025,12.406727597312434,21.37380591615161,51773.375,54326.92857142857,0,0,0.0,0.8575000000000017,46344.0,0.3220894343384274,0.10878691689790111,0.21330251744052628,0.9120992891412678,-46342.86659267064,0,0,0,0,0,0.0,0.0,0.0,0.011810309133848939,11.132587021579644,11.126601000389448,10.865535281748011,11.142781082972796,69063.46082342352,51.2025,0.016608540588011245,0.2649886571291431,0.4627337461721096,0.08523894927552403,69063.46082342352,69065.60622748983,69059.6560558023,69061.8013416764,69063.46082342352,1.657925090100116e-05,22398.4,0.5415535268125997
2018-10-08 10:00:00+00:00,51.57,67005.0,7498.0,17192.0,1.1516165672682095,opsd,24690.0,1.1516165672682095,False,1.1516165672682095,False,75009.05406726821,75009.05406726821,DE,10,0,10,0,0.4999999999999999,-0.8660254037844387,52.06,66.89,81.58,54.06,58.0,63.15,68363.0,67955.0,51602.0,55411.0,67853.0,22019.0,22736.0,60.9575,51.13357142857143,12.478026686940565,21.35370837629889,52415.166666666664,54321.880952380954,0,0,0.0,0.4364285714285714,42315.0,0.3684799641762782,0.11190209685677335,0.2565778673195049,0.8932784464227399,-42313.848383432734,0,0,0,0,0,0.0,0.0,0.0,0.011760453276793446,11.112522522454329,11.132587021579644,10.85131571040844,11.138306591799708,68755.12730980915,51.13357142857143,0.008498851448073698,0.016608540588011245,0.2649886571291431,0.06520466971333186,68755.12730980915,68756.22023723688,68748.16488404837,68749.2577008018,68755.12730980915,1.718702436013764e-05,22398.4,0.5415535268125997
2018-10-08 11:00:00+00:00,49.96,65461.0,7440.0,18444.0,1.1651296152145565,opsd,25884.0,1.1651296152145565,False,1.1651296152145565,False,75111.50461521455,75111.50461521455,DE,11,0,10,0,0.258819045102521,-0.9659258262890682,51.57,52.06,66.89,50.9,51.51,60.24,67005.0,68363.0,49362.0,53256.0,67178.0,24690.0,21615.0,60.91833333333333,51.07238095238095,12.512396172237173,21.342182942244545,53085.958333333336,54311.66071428572,0,0,0.0,0.0,39577.0,0.39541100807510715,0.11365545897383701,0.28175554910127015,0.8715041047204208,-39575.83487038479,0,0,0,0,0,0.0,0.0,0.0,0.011707244071787252,11.089209824443223,11.112522522454329,10.806936176396984,11.098691703553069,66084.64528053938,51.07238095238095,-0.022021175666148,0.008498851448073698,0.016608540588011245,0.004941298539867636,66084.64528053938,66081.92349021838,66084.4912121861,66081.76942821062,66084.64528053938,1.7798836180271578e-05,22398.4,0.5415535268125997
2018-10-08 12:00:00+00:00,52.07,64693.0,7363.0,17515.0,1.1508335754508474,opsd,24878.0,1.1508335754508474,False,1.1508335754508474,False,75222.33357545084,75222.33357545084,DE,12,0,10,0,1.2246467991473532e-16,-1.0,49.96,51.57,52.06,49.91,50.2,56.18,65461.0,67005.0,47771.0,51522.0,66774.0,25884.0,18872.0,61.00833333333333,51.04791666666667,12.437315055794894,21.338648410642467,53791.041666666664,54299.27380952381,0,0,0.0,1.0220833333333277,39815.0,0.38455474316565075,0.11381447760787389,0.27074026555777686,0.8600106802733707,-39813.84916642455,0,0,0,0,0,0.0,0.0,0.0,0.011671349705073188,11.077408282982066,11.089209824443223,10.774174039805262,11.068658060857068,64129.391326727586,51.04791666666667,0.019824233060598367,-0.022021175666148,0.008498851448073698,-0.014607878279287518,64129.391326727586,64131.76917483152,64128.31767771969,64130.695486013894,64129.391326727586,1.7789151460483487e-05,22398.4,0.5415535268125997
2018-10-08 13:00:00+00:00,52.81,63817.0,7458.0,14466.0,1.129929848355287,opsd,21924.0,1.129929848355287,False,1.129929848355287,False,75333.03401502196,75333.03401502196,DE,13,0,10,0,-0.2588190451025208,-0.9659258262890684,52.07,49.96,51.57,49.05,49.23,53.0,64693.0,65461.0,46909.0,51030.0,65692.0,24878.0,15607.0,61.16499999999999,51.04678571428572,12.303089749786643,21.338549365120844,54495.541666666664,54288.11309523809,0,0,0.0,1.7632142857142838,41893.0,0.3435448234742538,0.1168654120357136,0.2266794114385402,0.8471189783941094,-41891.87007015165,0,0,0,0,0,0.0,0.0,0.0,0.011650794270584141,11.06377489151959,11.077408282982066,10.755964833678956,11.05806852715548,63453.87399538176,51.04678571428572,0.03395798757163122,0.019824233060598367,-0.022021175666148,-0.03179105087553513,63453.87399538176,63457.904286552715,63454.957770566805,63458.98813057404,63453.87399538176,1.7705781348818986e-05,22398.4,0.5415535268125997
2018-10-08 14:00:00+00:00,61.52,62257.0,7031.0,9157.0,1.061244559730071,opsd,16188.0,1.061244559730071,False,1.061244559730071,False,75372.6403930634,75372.6403930634,DE,14,0,10,0,-0.4999999999999998,-0.8660254037844388,52.81,52.07,49.96,50.21,54.81,53.37,63817.0,64693.0,46810.0,51053.0,64617.0,21924.0,10990.0,61.63625,51.09529761904762,12.079811693212736,21.353121970217018,55139.166666666664,54274.06547619047,0,0,0.0,10.424702380952382,46069.0,0.2600189536877778,0.11293509163446785,0.14708386205330992,0.8259777435170857,-46067.93875544027,0,0,0,0,0,0.0,0.0,0.0,0.01164251773815078,11.039026257804146,11.06377489151959,10.753852134294116,11.054031789792868,63198.24367478503,51.09529761904762,0.18566985533273012,0.03395798757163122,0.019824233060598367,-0.008364639825323546,63198.24367478503,63220.19417203646,63198.7755134991,63220.72619547283,63198.24367478503,1.7046188536438068e-05,22398.4,0.5415535268125997
2018-10-08 15:00:00+00:00,74.9,62476.0,6906.0,3509.0,0.9742936534928192,opsd,10415.0,0.9742936534928192,False,0.9742936534928192,False,75369.54365349282,75369.54365349282,DE,15,0,10,0,-0.7071067811865471,-0.7071067811865479,61.52,52.81,52.07,55.48,59.93,60.42,62257.0,63817.0,48271.0,52014.0,64144.0,16188.0,6390.0,62.44541666666667,51.181488095238095,12.297960587083132,21.420104626342297,55731.041666666664,54264.13690476191,1,0,0.0,23.71851190476191,52061.0,0.16670401433883886,0.11053844676178791,0.05616556757705094,0.8289182786694193,-52060.02570634651,0,0,0,0,0,0.0,0.0,0.0,0.011647789695675401,11.042537761977613,11.039026257804146,10.784586245241275,11.054001443957834,63196.3259004064,51.181488095238095,0.38077598449640027,0.18566985533273012,0.03395798757163122,0.09084916998542739,63196.3259004064,63241.349330874924,63202.12317266762,63247.150733330134,63241.349330874924,1.5594686815372695e-05,22398.4,0.5415535268125997
2018-10-08 16:00:00+00:00,85.37,63828.0,7284.0,318.0,0.9166655507138606,opsd,7602.0,0.9166655507138606,False,0.9166655507138606,False,75399.54055071386,75399.54055071386,DE,16,0,10,0,-0.8660254037844384,-0.5000000000000004,74.9,61.52,52.81,70.0,72.06,69.93,62476.0,62257.0,50837.0,53125.0,65005.0,10415.0,3396.0,63.08583333333334,51.27339285714286,13.083573809291908,21.53384968907245,56272.333333333336,54257.130952380954,1,0,0.0,34.096607142857145,56226.0,0.11910133483550947,0.11411919533568153,0.004982139499827942,0.8465200657348958,-56225.083334449286,0,0,0,0,0,0.0,0.0,0.0,0.011658673603482755,11.063947244530318,11.042537761977613,10.836379714907709,11.08170040858352,64971.267233298546,51.27339285714286,0.5098227911504501,0.38077598449640027,0.18566985533273012,0.3209683539789312,64971.267233298546,65033.24989252159,64981.01947080516,65043.01143367333,65033.24989252159,1.4361495749506473e-05,22398.4,0.5415535268125997
2018-10-08 17:00:00+00:00,102.01,66299.0,8063.0,0.0,0.8552035512666262,opsd,8063.0,0.8552035512666262,False,0.8552035512666262,False,75432.49521793329,75432.49521793329,DE,17,0,10,0,-0.9659258262890684,-0.2588190451025206,85.37,74.9,61.52,80.94,82.27,75.0,63828.0,62476.0,52944.0,55389.0,66639.0,7602.0,3531.0,63.963750000000005,51.434166666666655,14.912731010638293,21.81110041006195,56828.791666666664,54255.107142857145,1,0,0.0,50.57583333333335,58236.0,0.12161571064236844,0.12161571064236844,0.0,0.8789083293884576,-58235.14479644873,0,0,0,0,0,0.0,0.0,0.0,0.011707210534491317,11.101930093103945,11.063947244530318,10.876990030161393,11.072302202864895,64363.51426512359,51.434166666666655,0.6847681749211769,0.5098227911504501,0.38077598449640027,0.46254434002573247,64363.51426512359,64446.00097915618,64372.91822105978,64455.41698697353,64446.00097915618,1.2899192314419933e-05,22398.4,0.5415535268125997
2018-10-08 18:00:00+00:00,85.77,62616.0,8364.0,0.0,0.9197752598867271,opsd,8364.0,0.9197752598867271,False,0.9197752598867271,False,75590.52525988672,75590.52525988672,DE,18,0,10,0,-1.0,-1.8369701987210294e-16,102.01,85.37,74.9,77.07,70.6,65.83,66299.0,63828.0,50983.0,52716.0,64048.0,8063.0,3878.0,64.32625,51.552857142857135,15.344655722404829,21.943758763577417,57313.5,54246.583333333336,1,0,0.0,34.21714285714286,54252.0,0.13357608278820787,0.13357608278820787,0.0,0.8283477048237144,-54251.080224740115,0,0,0,0,0,0.0,0.0,0.0,0.011719925077285805,11.044776115484675,11.101930093103945,10.839247522805225,11.071034589599671,64281.977909845475,51.552857142857135,0.5090616613835527,0.6847681749211769,0.5098227911504501,0.4104321367230424,64281.977909845475,64343.21138866636,64293.34260634848,64354.58691090816,64343.21138866636,1.4689141112048646e-05,22398.4,0.5415535268125997
2018-10-08 19:00:00+00:00,78.1,58828.0,8413.0,0.0,0.9497027868635344,opsd,8413.0,0.9497027868635344,False,0.9497027868635344,False,75711.03612019686,75711.03612019686,DE,19,0,10,0,-0.9659258262890684,0.2588190451025203,85.77,102.01,85.37,71.47,61.39,53.86,62616.0,66299.0,48746.0,50040.0,59845.0,8364.0,4065.0,64.6025,51.697142857142865,15.53732679430552,22.03850713134337,57733.583333333336,54240.52976190476,1,0,0.0,26.40285714285713,50415.0,0.14301013122759554,0.14301013122759554,0.0,0.7769971869020073,-50414.050297213136,0,0,0,0,0,0.0,0.0,0.0,0.011733416908915432,10.982373211020205,11.044776115484675,10.794378421777552,10.992209441191658,59409.50094870162,51.697142857142865,0.41258754074341253,0.5090616613835527,0.6847681749211769,0.33258699722461377,59409.50094870162,59455.363914674395,59409.49444187858,59455.35740282822,59455.363914674395,1.6143720453651162e-05,22398.4,0.5415535268125997
2018-10-08 20:00:00+00:00,58.01,54645.0,8192.0,0.0,1.0259577780484903,opsd,8192.0,1.0259577780484903,False,1.0259577780484903,False,75861.66611138181,75861.66611138181,DE,20,0,10,0,-0.8660254037844386,0.5000000000000001,78.1,85.77,102.01,68.3,57.02,46.46,58828.0,62616.0,47912.0,47791.0,56081.0,8413.0,4622.0,64.17375,51.76589285714286,15.57279367093111,22.0400871122733,58014.125,54231.982142857145,0,0,0.0,6.244107142857139,46453.0,0.14991307530149303,0.14991307530149303,0.0,0.7203145381324305,-46451.97404222195,0,0,0,0,0,0.0,0.0,0.0,0.011719878363236133,10.908612998110774,10.982373211020205,10.777121273944298,10.937287339456946,56234.59070172406,51.76589285714286,0.11388391613002447,0.41258754074341253,0.5090616613835527,0.2852166751334416,56234.59070172406,56246.57009242893,56235.80325353327,56247.78290254234,56234.59070172406,1.87749616255781e-05,22398.4,0.5415535268125997
2018-10-08 21:00:00+00:00,52.95,50325.0,8015.0,0.0,1.0444226448553444,opsd,8015.0,1.0444226448553444,False,1.0444226448553444,False,75925.65181152201,75925.65181152201,DE,21,0,10,0,-0.7071067811865477,0.7071067811865474,58.01,78.1,85.77,59.91,46.46,42.5,54645.0,58828.0,45199.0,44414.0,51597.0,8192.0,5830.0,63.88375,51.82809523809523,15.719758216002116,22.028523125273196,58227.708333333336,54224.41071428572,0,0,0.0,1.1219047619047728,42310.0,0.15926477893374535,0.15926477893374535,0.0,0.6628103486042507,-42308.95557735515,0,0,0,0,0,0.0,0.0,0.0,0.011692421738463724,10.826257250507993,10.908612998110774,10.718830241681781,10.869124230293123,52529.18664990574,51.82809523809523,0.02141569070255905,0.11388391613002447,0.41258754074341253,0.15315284067461046,52529.18664990574,52531.29073841445,52523.60278355409,52525.70664839764,52529.18664990574,2.0753554790553222e-05,22398.4,0.5415535268125997
2018-10-08 22:00:00+00:00,56.77,47589.0,7864.0,0.0,1.0287440693499286,opsd,7864.0,1.0287440693499286,False,1.0287440693499286,False,75931.7232360166,75931.7232360166,DE,22,0,10,0,-0.5000000000000004,0.8660254037844384,52.95,58.01,78.1,55.59,50.49,45.1,50325.0,54645.0,43553.0,41100.0,47735.0,8015.0,6820.0,63.93291666666667,51.89755952380952,15.694515098169406,22.0255796173782,58395.875,54223.541666666664,0,0,0.0,4.872440476190484,39725.0,0.1652482716559447,0.1652482716559447,0.0,0.6267256059921801,-39723.97125593065,0,0,0,0,0,0.0,0.0,0.0,0.011661958814795276,10.770356921076566,10.826257250507993,10.681733866245636,10.769052247724193,47526.95238457052,51.89755952380952,0.08973625077902166,0.02141569070255905,0.11388391613002447,0.07782796526052428,47526.95238457052,47534.92988575976,47525.468215126784,47533.445467195,47526.95238457052,2.1617265950709436e-05,22398.4,0.5415535268125997
2018-10-08 23:00:00+00:00,57.43,45820.0,7268.0,0.0,1.022553769998292,opsd,7268.0,1.022553769998292,False,1.022553769998292,False,75919.47043666497,75919.47043666497,DE,23,0,10,0,-0.2588190451025215,0.965925826289068,56.77,52.95,58.01,50.3,47.11,44.1,47589.0,50325.0,42250.0,39449.0,46297.0,7864.0,7559.0,64.23,51.976904761904756,15.491404068063062,22.02133105649742,58544.625,54220.70238095238,0,0,0.0,5.453095238095244,38552.0,0.15862068965171058,0.15862068965171058,0.0,0.6035261125763399,-38550.977446230005,0,0,0,0,0,0.0,0.0,0.0,0.011614288684720987,10.732475956007487,10.770356921076566,10.65135963278532,10.727161280970074,45577.1275555211,51.976904761904756,0.09976733414794227,0.08973625077902166,0.02141569070255905,-0.021498752442623205,45577.1275555211,45585.63302681622,45578.763111456276,45587.268887974096,45577.1275555211,2.2316756219466944e-05,22398.4,0.5415535268125997
2018-10-09 00:00:00+00:00,55.11,44933.0,6875.0,0.0,1.0291148911267594,opsd,6875.0,1.0291148911267594,False,1.0291148911267594,False,75903.34405779344,75903.34405779344,DE,0,1,10,0,0.0,1.0,57.43,56.77,52.95,50.16,45.75,44.06,45820.0,47589.0,41840.0,38352.0,44899.0,7268.0,7964.0,64.43625,52.042678571428574,15.328024011877604,22.014044060464343,58673.5,54220.90476190476,0,0,0.0,3.067321428571425,38058.0,0.15300558609144713,0.15300558609144713,0.0,0.5919685272571082,-38056.97088510887,0,0,0,0,0,0.0,0.0,0.0,0.011574705890564283,10.712927770367092,10.732475956007487,10.641608098738805,10.699470692244358,44332.38344458989,52.042678571428574,0.05726706417981642,0.09976733414794227,0.08973625077902166,-0.024141146948210644,44332.38344458989,44337.13211254896,44332.86878291216,44337.61750285829,44332.38344458989,2.2903320301423365e-05,22398.4,0.5415535268125997
2018-10-09 01:00:00+00:00,52.35,45461.0,7019.0,0.0,1.0406560652133323,opsd,7019.0,1.0406560652133323,False,1.0406560652133323,False,75889.03106521333,75889.03106521333,DE,1,1,10,0,0.2588190451025207,0.9659258262890684,55.11,57.43,56.77,47.32,43.02,43.77,44933.0,45820.0,42316.0,37482.0,45550.0,6875.0,8260.0,64.64583333333333,52.09375,15.116746520409729,22.00468754327691,58804.541666666664,54220.375,0,0,0.0,0.2562500000000014,38442.0,0.15439607575384623,0.15439607575384623,0.0,0.599037515294037,-38440.95934393479,0,0,0,0,0,0.0,0.0,0.0,0.011543878899192206,10.724610094524913,10.712927770367092,10.652920544106665,10.701105249575035,44404.9065223527,52.09375,0.004906957365478475,0.05726706417981642,0.09976733414794227,-0.0824190538941781,44404.9065223527,44405.314060045195,44403.954260004204,44404.36178895706,44404.9065223527,2.2891182886219862e-05,22398.4,0.5415535268125997
2018-10-09 02:00:00+00:00,54.86,46792.0,6990.0,0.0,1.0307831127532168,opsd,6990.0,1.0307831127532168,False,1.0307831127532168,False,75841.59561275321,75841.59561275321,DE,2,1,10,0,0.4999999999999999,0.8660254037844387,52.35,55.11,57.43,47.94,42.5,44.29,45461.0,44933.0,44578.0,37413.0,47150.0,7019.0,8793.0,64.93416666666667,52.156666666666666,14.847852989769189,21.99735100183213,58896.791666666664,54218.244047619046,0,0,0.0,2.703333333333333,39802.0,0.14938451016948656,0.14938451016948656,0.0,0.6169617565081261,-39800.96921688725,0,0,0,0,0,0.0,0.0,0.0,0.01151004657783384,10.753467527122861,10.724610094524913,10.704995742766139,10.735721183841884,45968.93787733302,52.156666666666666,0.05053247586360103,0.004906957365478475,0.05726706417981642,-0.06944240655014591,45968.93787733302,45973.28276061706,45967.596631091525,45971.94138760392,45968.93787733302,2.2029045835424596e-05,22398.4,0.5415535268125997
2018-10-09 03:00:00+00:00,57.99,51106.0,7075.0,0.0,1.0192115778677948,opsd,7075.0,1.0192115778677948,False,1.0192115778677948,False,75782.69074453447,75782.69074453447,DE,3,1,10,0,0.7071067811865475,0.7071067811865476,54.86,52.35,55.11,51.14,43.8,48.13,46792.0,45461.0,48840.0,38307.0,51794.0,6990.0,9347.0,65.21958333333333,52.21535714285714,14.635481447842624,21.99969670157991,58991.208333333336,54214.14880952381,0,0,0.0,5.774642857142865,44031.0,0.13843775681645135,0.13843775681645135,0.0,0.6743665627998684,-44029.98078842213,0,0,0,0,0,0.0,0.0,0.0,0.01149138625246712,10.841657186128725,10.753467527122861,10.796304928224641,10.787958185768126,48434.04167009741,52.21535714285714,0.10489393212851703,0.05053247586360103,0.004906957365478475,-0.0047712224593790195,48434.04167009741,48443.544790329935,48435.206386595106,48444.709735353696,48434.04167009741,1.994309039736727e-05,22398.4,0.5415535268125997
2018-10-09 04:00:00+00:00,74.27,59209.0,7673.0,0.0,0.9599771077275946,opsd,7673.0,0.9599771077275946,False,0.9599771077275946,False,75668.31044106092,75668.31044106092,DE,4,1,10,0,0.8660254037844386,0.5000000000000001,57.99,54.86,52.35,62.79,44.6,57.7,51106.0,46792.0,57738.0,39134.0,59531.0,7075.0,10320.0,65.69791666666667,52.313988095238095,14.739851624280272,22.061490417670328,59052.5,54212.232142857145,0,0,0.0,21.9560119047619,51536.0,0.12959178503049212,0.12959178503049212,0.0,0.782470871887792,-51535.04002289227,0,0,0,0,0,0.0,0.0,0.0,0.011506351730214564,10.988828836344187,10.841657186128725,10.963670814584455,10.908906459780008,54661.03856615238,52.313988095238095,0.3504433075710928,0.10489393212851703,0.05053247586360103,0.2011923270925885,54661.03856615238,54696.87794973023,54663.90280664788,54699.74406821079,54661.03856615238,1.6213364652525483e-05,22398.4,0.5415535268125997
